movieId,title,genres,director_name,imdb_score,duration,budget,language,country,content_rating,num_voted_users,plot_keywords
3827,Space Cowboys (2000),Action|Adventure|Comedy|Sci-Fi,Clint Eastwood,6.4,130.0,65000000.0,English,USA,PG-13,60165,nasa|old age|satellite|space|space shuttle
3830,Psycho Beach Party (2000),Comedy|Horror|Thriller,Robert Lee King,6.3,85.0,1500000.0,English,Australia,Unrated,4617,cliche|exchange student|slasher|spoof|surfing
3833,"Brain That Wouldn't Die, The (1962)",Horror|Sci-Fi,Joseph Green,4.1,70.0,62000.0,English,USA,Approved,4752,brain|fiance|laboratory|surgeon|surgery
3837,Phantasm II (1988),Action|Fantasy|Horror|Sci-Fi|Thriller,Don Coscarelli,6.5,97.0,3000000.0,English,USA,R,9502,cemetery|female nudity|mortuary|sphere|tall man
3857,Bless the Child (2000),Thriller,Chuck Russell,5.1,107.0,40000000.0,English,USA,R,12093,easter|fbi|luminol|nurse|omen
3858,Cecil B. DeMented (2000),Comedy,John Waters,6.2,87.0,10000000.0,English,France,R,11403,actress|drive in|female protagonist|movie star|woman shot in the forehead
3861,"Replacements, The (2000)",Comedy,Howard Deutch,6.5,118.0,50000000.0,English,USA,PG-13,48322,coach|football player|misfits|strike|sumo wrestler
3863,"Cell, The (2000)",Drama|Horror|Thriller,Tarsem Singh,6.3,109.0,33000000.0,English,USA,R,79877,coma|fbi|race against time|serial killer|strong female lead
3864,Godzilla 2000 (Gojira ni-sen mireniamu) (1999),Action|Adventure|Sci-Fi,Takao Okawara,6.0,99.0,1000000000.0,Japanese,Japan,PG,5442,godzilla|kaiju|monster|orga|ufo
3865,"Original Kings of Comedy, The (2000)",Comedy|Documentary,Spike Lee,6.6,115.0,3000000.0,English,USA,R,4687,backstage|comedian|concert film|emcee|stand up comedian
3869,"Naked Gun 2 1/2: The Smell of Fear, The (1991)",Comedy,David Zucker,6.8,85.0,23000000.0,English,USA,PG-13,83269,american president|evil industrialist|ex girlfriend|political leader|president
3879,"Art of War, The (2000)",Action|Thriller,Christian Duguay,5.7,116.0,40000000.0,English,USA,R,25346,blood splatter|fbi|murder|secretary general|united nations
3882,Bring It On (2000),Comedy,Peyton Reed,5.9,98.0,10000000.0,English,USA,PG-13,70141,championship|cheerleading|high school|teen comedy|teenage romance
3884,"Crew, The (2000)",Comedy,Michael Dinner,5.6,88.0,23000000.0,English,USA,PG-13,3914,beach|drug lord|drugs|hotel|stripper
3889,Highlander: Endgame (Highlander IV) (2000),Action|Adventure|Fantasy,Douglas Aarniokoski,4.6,101.0,15000000.0,English,USA,R,16340,battle|explosion|immortal|revenge|sequel to cult film
3893,Nurse Betty (2000),Comedy|Crime|Drama|Romance|Thriller,Neil LaBute,6.3,110.0,24000000.0,English,Germany,R,30119,hospital|kansas city|obsession|salesman|soap opera
3895,"Watcher, The (2000)",Crime|Thriller,Joe Charbanic,5.3,97.0,33000000.0,English,USA,R,22220,fbi|murder|scene of the crime|serial killer|therapy
3896,"Way of the Gun, The (2000)",Crime|Thriller,Christopher McQuarrie,6.7,119.0,8500000.0,English,USA,R,27536,criminal|drifter|gangster|money|surrogate mother
3897,Almost Famous (2000),Drama,Cameron Crowe,7.9,152.0,60000000.0,English,USA,R,207287,band|magazine|rolling stone magazine|smoking marijuana|tour
3901,Duets (2000),Comedy|Drama,Bruce Paltrow,6.0,112.0,15000000.0,English,USA,R,8217,convict|karaoke|middle america|salesman|singer
3908,Urban Legends: Final Cut (2000),Horror,John Ottman,4.1,97.0,14000000.0,English,USA,R,13048,film set|movie set|sequel|slow motion|urban legend
3909,Woman on Top (2000),Comedy|Romance,Fina Torres,5.3,92.0,8000000.0,English,USA,R,8546,cross dresser|food|friend|motion sickness|restaurant
3910,Dancer in the Dark (2000),Drama|Musical,Lars von Trier,8.0,140.0,12800000.0,English,Denmark,R,79330,ends with quotation|execution|factory|women's prison|year 1964
3911,Best in Show (2000),Comedy,Christopher Guest,7.5,90.0,6000000.0,English,USA,PG-13,45859,dog show|gay|gay character|gay couple|gay interest
3914,"Broken Hearts Club, The (2000)",Drama,Greg Berlanti,7.0,94.0,1000000.0,English,USA,R,6084,friend|gay|lesbian|photographer|restaurant
3916,Remember the Titans (2000),Drama,Boaz Yakin,7.8,120.0,30000000.0,English,USA,PG,160776,american football|based on true story|head coach|high school|school
3917,Hellraiser (1987),Horror,Clive Barker,7.0,86.0,1000000.0,English,UK,R,76407,blood|cenobites|creature|demon|male full frontal nudity
3943,Bamboozled (2000),Comedy,Spike Lee,6.5,135.0,10000000.0,English,USA,R,8720,actor|minstrel show|protest|success|writer
3945,Digimon: The Movie (2000),Adventure|Animation|Children,Mamoru Hosoda,5.9,82.0,5000000.0,English,USA,PG,5164,based on video game|box office hit|computer|digimon|internet
3946,Get Carter (2000),Action|Drama|Thriller,Stephen Kay,5.1,102.0,40000000.0,English,USA,R,27305,affair|car crash|enforcer|funeral|murder
3948,Meet the Parents (2000),Comedy,Jay Roach,7.0,108.0,55000000.0,English,USA,PG-13,260442,cat|cia|jewish|male nurse|nurse
3949,Requiem for a Dream (2000),Drama,Darren Aronofsky,8.4,102.0,4500000.0,English,USA,R,573541,addiction|diet pill|drug addiction|fast motion scene|heroin
3952,"Contender, The (2000)",Drama|Thriller,Rod Lurie,7.0,126.0,20000000.0,English,USA,R,20449,bridge|governor|political thriller|president|vice president
3955,"Ladies Man, The (2000)",Comedy,Reginald Hudlin,5.1,84.0,11000000.0,English,USA,R,10777,black pantyhose|female stockinged legs|pantyhose|radio|tattoo
3967,Billy Elliot (2000),Drama,Stephen Daldry,7.7,110.0,5000000.0,English,UK,R,98354,audition|ballet|boxing|miner|miners strike
3968,Bedazzled (2000),Comedy,Harold Ramis,6.0,93.0,48000000.0,English,USA,PG-13,81888,contract|devil|dream|soul|wish
3969,Pay It Forward (2000),Drama,Mimi Leder,7.2,123.0,40000000.0,English,USA,PG-13,95860,alcoholism|boy|good deed|protective male|teacher
3972,"Legend of Drunken Master, The (Jui kuen II) (1994)",Action|Comedy,Chia-Liang Liu,7.6,102.0,2000000.0,Cantonese,Hong Kong,R,34520,battle|fight|fighting|martial artist|snake
3973,Book of Shadows: Blair Witch 2 (2000),Crime|Horror|Mystery|Thriller,Joe Berlinger,4.0,90.0,15000000.0,English,USA,R,28964,convenience store|digit in title|punctuation in title|violence|witch
3974,"Little Vampire, The (2000)",Adventure|Children,Uli Edel,5.7,95.0,22000000.0,English,Germany,PG,7242,boy|pushed off a cliff|rat|secret passage|vampire
3977,Charlie's Angels (2000),Action|Comedy,McG,5.5,94.0,92000000.0,English,USA,PG-13,145350,booty shake|box office hit|duct tape over mouth|first part|martial arts
3978,"Legend of Bagger Vance, The (2000)",Drama|Romance,Robert Redford,6.7,126.0,60000000.0,English,USA,PG-13,45296,caddy|game|golf|golf course|golfer
3979,Little Nicky (2000),Comedy,Steven Brill,5.3,90.0,80000000.0,English,USA,PG-13,80639,angel|devil|flask|hell|the devil
3980,Men of Honor (2000),Drama,George Tillman Jr.,7.2,129.0,32000000.0,English,USA,R,89424,african american|amputee|navy|racial discrimination|racism
3981,Red Planet (2000),Action|Sci-Fi|Thriller,Antony Hoffman,5.7,106.0,70000000.0,English,USA,PG-13,47612,astronaut|mars|robot|robot as menace|survival
3983,You Can Count on Me (2000),Drama|Romance,Kenneth Lonergan,7.7,111.0,1200000.0,English,USA,R,22145,bank|car accident|cheating husband|new york|single mother
3984,Diamonds Are Forever (1971),Action|Adventure|Thriller,Guy Hamilton,6.7,120.0,7200000.0,English,UK,GP,74249,cat|diamond|ford mustang|james bond 007|yanked off bikini top
3986,"6th Day, The (2000)",Action|Sci-Fi|Thriller,Roger Spottiswoode,5.9,123.0,82000000.0,English,USA,PG-13,100001,clone|cloning|future|laser gun|murder
3988,How the Grinch Stole Christmas (a.k.a. The Grinch) (2000),Children|Comedy|Fantasy,Ron Howard,6.0,110.0,123000000.0,English,USA,PG,141414,box office hit|christmas|materialism|public humiliation|snowflake
3990,Rugrats in Paris: The Movie (2000),Animation|Children|Comedy,Stig Bergqvist,6.1,78.0,30000000.0,English,Germany,G,8146,amusement park|baby|france|paris france|villain
3991,102 Dalmatians (2000),Children|Comedy,Kevin Lima,4.8,100.0,85000000.0,English,USA,G,26413,dog|parole|parole officer|prison|puppy
3993,Quills (2000),Drama|Romance,Philip Kaufman,7.4,124.0,13500000.0,English,UK,R,44795,asylum|lust|male pubic hair|penis|pubic hair
3994,Unbreakable (2000),Drama|Sci-Fi,M. Night Shyamalan,7.2,106.0,75000000.0,English,USA,PG-13,245152,child with gun|comic book|invulnerability|superhero|train crash
3996,"Crouching Tiger, Hidden Dragon (Wo hu cang long) (2000)",Action|Drama|Romance,Ang Lee,7.9,120.0,15000000.0,Mandarin,Taiwan,PG-13,217740,bare midriff|china|magical realism|martial arts|sword
3998,Proof of Life (2000),Drama,Taylor Hackford,6.2,135.0,65000000.0,English,USA,R,49300,jungle|pipeline|prisoner|ransom|south america
3999,Vertical Limit (2000),Action|Adventure,Martin Campbell,5.9,124.0,75000000.0,English,USA,PG-13,49536,death|die hard scenario|k2|rescue|urination
4000,"Bounty, The (1984)",Adventure|Drama,Roger Donaldson,7.0,132.0,25000000.0,English,UK,PG,17982,lieutenant|lifeboat|mutiny|sailing ship|ship
4005,"Living Daylights, The (1987)",Action|Adventure|Thriller,John Glen,6.7,130.0,30000000.0,English,UK,PG,69457,british agent|defection|escape|kgb|soviet general
4007,Wall Street (1987),Drama,Oliver Stone,7.4,126.0,15000000.0,English,USA,R,119150,1980s|argument|critique of capitalism|f word|fired from the job
4008,Born on the Fourth of July (1989),Drama|War,Oliver Stone,7.2,145.0,14000000.0,English,USA,R,76842,desert|drunkenness|religious mother|strict mother|vietnam war
4009,Talk Radio (1988),Drama,Oliver Stone,7.3,110.0,4000000.0,English,USA,R,10073,listener|neo nazi|radio|radio station|radio talk show
4011,Snatch (2000),Comedy|Crime|Thriller,Guy Ritchie,8.3,104.0,6000000.0,English,UK,R,600996,boxer|boxing|diamond|fight|gypsy
4011,Snatch (2000),Comedy|Crime|Thriller,Guy Ritchie,8.3,104.0,6000000.0,English,UK,R,600996,boxer|boxing|diamond|fight|gypsy
4014,Chocolat (2000),Drama|Romance,Lasse Hallström,7.3,121.0,25000000.0,English,UK,PG-13,150308,chocolate|chocolate shop|food|france|village
4015,"Dude, Where's My Car? (2000)",Comedy|Sci-Fi,Danny Leiner,5.5,83.0,13000000.0,English,USA,PG-13,116625,bare chested male|gay kiss|homoeroticism|lesbian kiss|transsexual
4016,"Emperor's New Groove, The (2000)",Adventure|Animation|Children|Comedy|Fantasy,Mark Dindal,7.3,78.0,100000000.0,English,USA,G,128285,antidote|disney|emperor|first part|llama
4017,Pollock (2000),Drama,Ed Harris,7.0,122.0,6000000.0,English,USA,R,23023,1940s|artist|drinking|life magazine|painter
4018,What Women Want (2000),Comedy|Romance,Nancy Meyers,6.4,127.0,70000000.0,English,USA,PG-13,158864,advertising|battle of the sexes|ex husband ex wife relationship|pantyhose|telepathy
4019,Finding Forrester (2000),Drama,Gus Van Sant,7.3,136.0,43000000.0,English,USA,PG-13,73006,basketball|mentor|new york|school|writing
4022,Cast Away (2000),Drama,Robert Zemeckis,7.7,143.0,90000000.0,English,USA,PG-13,394317,christmas|island|love|survival|talking to inanimate object
4023,"Family Man, The (2000)",Comedy|Drama|Romance,Brett Ratner,6.7,125.0,60000000.0,English,USA,PG-13,85844,bowling|christmas|parallel universe|salesman|unfaithfulness
4024,"House of Mirth, The (2000)",Romance,Terence Davies,7.1,135.0,10000000.0,English,UK,PG,6377,high society|love|money|reputation|wealth
4025,Miss Congeniality (2000),Comedy|Crime,Donald Petrie,6.2,109.0,45000000.0,English,USA,PG-13,137377,beauty pageant|fbi|female agent|pageant|undercover
4027,"O Brother, Where Art Thou? (2000)",Adventure|Comedy|Crime,Joel Coen,7.8,107.0,26000000.0,English,UK,PG-13,225102,baby|bank|blind prophet|convict|sirens
4030,Dracula 2000 (2000),Horror,Patrick Lussier,4.9,99.0,28000000.0,English,USA,R,27378,dracula|gothic|painting|rescue|van helsing
4031,All the Pretty Horses (2000),Drama|Romance|Western,Billy Bob Thornton,5.8,220.0,57000000.0,English,USA,PG-13,11388,1940s|cowboy|mexico|railway station|texas
4032,"Everlasting Piece, An (2000)",Comedy,Barry Levinson,6.3,103.0,14000000.0,English,USA,R,1398,alopecia|belfast northern ireland|ireland|irish republican army|scalper
4033,Thirteen Days (2000),Drama|Thriller|War,Roger Donaldson,7.3,145.0,80000000.0,English,USA,PG-13,45231,blockade|crisis|cuba|missile|president
4034,Traffic (2000),Crime|Drama|Thriller,Steven Soderbergh,7.6,190.0,48000000.0,English,USA,R,170684,cocaine|drug smuggling|interlinked stories|judge|mexico
4035,"Claim, The (2000)",Romance|Western,Michael Winterbottom,6.5,115.0,20000000.0,English,UK,R,5254,gold|gold mine|miner|railroad|surveyor
4035,"Claim, The (2000)",Romance|Western,Michael Winterbottom,6.5,115.0,20000000.0,English,UK,R,5254,gold|gold mine|miner|railroad|surveyor
4036,Shadow of the Vampire (2000),Drama|Horror,E. Elias Merhige,6.9,92.0,8000000.0,English,UK,R,34191,actor|breasts|film actress|nosferatu|vampire
4047,Gettysburg (1993),Drama|War,Ron Maxwell,7.7,271.0,25000000.0,English,USA,PG,21940,american civil war|battle|blood splatter|civil war|irish american
4052,Antitrust (2001),Crime|Drama|Thriller,Peter Howitt,6.1,109.0,30000000.0,English,USA,PG-13,25558,boss|communications|computer|genius|job
4053,Double Take (2001),Action|Comedy,George Gallo,5.3,88.0,24000000.0,English,USA,PG-13,5431,cia|cia agent|fbi|mexico|train
4054,Save the Last Dance (2001),Drama|Romance,Thomas Carter,6.1,112.0,13000000.0,English,USA,PG-13,47876,dance|dancing|ghetto|hip hop|imperative in title
4056,"Pledge, The (2001)",Crime|Drama|Mystery|Thriller,Sean Penn,6.8,124.0,45000000.0,English,USA,R,42621,nevada|pledge|police|porcupine|search
4062,Mystic Pizza (1988),Comedy|Drama|Romance,Donald Petrie,6.2,104.0,6000000.0,English,USA,R,18286,commitment|marriage|pizza|title appears in writing|woman wearing only a man's shirt
4069,"Wedding Planner, The (2001)",Comedy|Romance,Adam Shankman,5.2,103.0,35000000.0,English,Germany,PG-13,61317,chick flick|doctor|horseback riding|wedding|wedding planner
4084,Beverly Hills Cop II (1987),Action|Comedy|Crime|Thriller,Tony Scott,6.4,100.0,28000000.0,English,USA,R,84824,detective|police|police chief|robbery|tall woman
4085,Beverly Hills Cop (1984),Action|Comedy|Crime|Drama,Martin Brest,7.3,105.0,14000000.0,English,USA,R,126464,drug dealer|drugs|murder|police brutality|police shootout
4090,"Brave Little Toaster, The (1987)",Animation|Children,Jerry Rees,7.3,90.0,2300000.0,English,USA,Not Rated,19650,journey|obsolescence|radio|toaster|vacuum cleaner
4105,"Evil Dead, The (1981)",Fantasy|Horror|Thriller,Sam Raimi,7.6,96.0,375000.0,English,USA,NC-17,141219,cult director|cult film|evil dead|necronomicon|psychotronic film
4116,Hollywood Shuffle (1987),Comedy,Robert Townsend,7.0,81.0,100000.0,English,USA,R,2770,actor|african american|dream|two word title|written and directed by cast member
4123,Ishtar (1987),Comedy,Elaine May,4.2,107.0,51000000.0,English,USA,PG-13,8692,cia|emir|hotel|map|morocco
4124,Jaws: The Revenge (1987),Horror|Thriller,Joseph Sargent,2.8,92.0,23000000.0,English,USA,PG-13,30840,banana boat|boat|christmas|sea|shark
4141,Head Over Heels (2001),Comedy|Romance,Mark Waters,5.4,86.0,14000000.0,English,USA,PG-13,11693,apartment|fast motion scene|model|private investigation|suspected murder
4143,Valentine (2001),Horror|Mystery,Jamie Blanks,4.7,96.0,10000000.0,English,USA,R,20467,dance|nosebleed|revenge|valentine|valentine's day
4149,Saving Silverman (Evil Woman) (2001),Comedy|Romance,Dennis Dugan,5.9,96.0,22000000.0,English,USA,PG-13,33287,female nudity|friend|kidnapping|love|nun
4153,Down to Earth (2001),Comedy|Fantasy|Romance,Chris Weitz,5.4,87.0,30000000.0,English,USA,PG-13,19079,angel|butler|heaven|manhattan new york city|reincarnation
4154,Recess: School's Out (2001),Animation|Children,Chuck Sheetz,6.5,82.0,23000000.0,English,USA,G,6808,friend|principal|summer|summer camp|summer vacation
4155,Sweet November (2001),Drama|Romance,Pat O'Connor,6.7,119.0,40000000.0,English,USA,PG-13,70292,advertising|cancer|dog|san francisco california|terminal illness
4158,Monkeybone (2001),Animation|Comedy|Fantasy,Henry Selick,4.7,93.0,75000000.0,English,USA,PG-13,14280,carnival|coma|death|monkey|nightmare
4159,3000 Miles to Graceland (2001),Action|Thriller,Demian Lichtenstein,5.9,125.0,42000000.0,English,USA,R,38076,casino|elvis impersonator|gun|heist|rascal
4160,"Widow of St. Pierre, The (Veuve de Saint-Pierre, La) (2000)",Drama|Romance,Patrice Leconte,7.3,112.0,100000000.0,French,France,R,4767,archipelago|guillotine|island|prison|redemption
4161,"Mexican, The (2001)",Action|Comedy,Gore Verbinski,6.1,123.0,34000000.0,English,USA,R,87351,curse|hostage|mexico|pistol|vomiting
4167,15 Minutes (2001),Thriller,John Herzfeld,6.1,120.0,42000000.0,English,USA,R,42547,criminal|detective|fire|homicide|media
4168,Get Over It (2001),Comedy|Romance,Tommy O'Haver,5.8,87.0,22000000.0,English,USA,PG-13,15617,basketball|dancer|high school|love triangle|shakespeare's a midsummer night's dream
4189,"Greatest Story Ever Told, The (1965)",Drama,George Stevens,6.6,225.0,20000000.0,English,USA,G,6484,70mm film|biblical epic|faith|jewish|king herod
4190,Elmer Gantry (1960),Drama,Richard Brooks,7.9,146.0,3000000.0,English,USA,Approved,7998,1920s|evangelist|preacher|revival|traveling salesman
4200,Double Impact (1991),Action,Sheldon Lettich,5.5,110.0,15000000.0,English,USA,R,28736,boat|hong kong|murder|tunnel|twins
4203,Harley Davidson and the Marlboro Man (1991),Action|Crime|Drama,Simon Wincer,6.0,98.0,23000000.0,English,USA,R,14473,bar|biker|cowboy|drugs|marlboro
4204,Losin' It (1983),Comedy,Curtis Hanson,4.8,100.0,7000000.0,English,Canada,R,3114,apostrophe in title|bare breasts|friendship between men|teen sex comedy|two word title
4218,River's Edge (1986),Crime|Drama,Tim Hunter,7.1,99.0,1900000.0,English,USA,R,11763,death|friend|high school|murder|police
4223,Enemy at the Gates (2001),Drama|War,Jean-Jacques Annaud,7.6,131.0,68000000.0,English,USA,R,188887,battle|german|russian|sniper|stalingrad
4224,Exit Wounds (2001),Action|Thriller,Andrzej Bartkowiak,5.5,101.0,33000000.0,English,USA,R,27580,corrupt cop|drug dealer|drugs|heroin|vice president
4226,Memento (2000),Mystery|Thriller,Christopher Nolan,8.5,113.0,9000000.0,English,USA,R,845580,flashback|memory|murder|short term memory|telephone
4228,Heartbreakers (2001),Comedy|Crime|Romance,David Mirkin,6.2,123.0,35000000.0,English,USA,PG-13,44168,bank|infidelity|millionaire|money|scam
